track_id,track_name,artists,track_genre,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
trk_03897,Musica 03897,Artista 147,hip-hop,43,0.5245,0.2014,-12.7644,0.1143,0.389,0.0056,0.1609,0.5139,176.26,287440
trk_03898,Musica 03898,Artista 120,hip-hop,55,0.7158,0.2356,-13.9595,0.0363,0.4181,0.0257,0.0224,0.1913,111.08,188758
trk_03899,Musica 03899,Artista 210,pop,52,0.3196,0.705,-6.5123,0.1299,0.0604,0.498,0.2331,0.0367,95.57,193816
trk_03900,Musica 03900,Artista 072,rock,58,0.6084,0.7342,-2.7442,0.0697,0.6044,0.099,0.1161,0.2441,98.85,142767
trk_03901,Musica 03901,Artista 083,pop,92,0.6064,0.8562,-1.1832,0.1197,0.5624,0.0112,0.0464,0.357,149.41,287368
trk_03902,Musica 03902,Artista 053,latin,63,0.434,0.5898,-4.086,0.1027,0.1782,0.0276,0.0789,0.7645,75.32,166725
trk_03903,Musica 03903,Artista 019,funk,62,0.8559,0.763,-4.7786,0.1505,0.5278,0.0168,0.2148,0.5439,94.39,188093
trk_03904,Musica 03904,Artista 035,sertanejo,67,0.5846,0.9354,-2.2572,0.3189,0.0748,0.0687,0.0717,0.2776,108.86,159549
trk_03905,Musica 03905,Artista 205,hip-hop,64,0.6237,0.6642,-6.1777,0.2983,0.4293,0.0985,0.0632,0.7505,80.52,156468
trk_03906,Musica 03906,Artista 022,funk,83,0.6199,0.7096,-0.7107,0.2256,0.2555,0.0055,0.0842,0.0616,96.89,238392
trk_03907,Musica 03907,Artista 115,latin,65,0.6608,0.8686,-1.3407,0.0293,0.5613,0.0658,0.1095,0.2679,150.59,318936
trk_03908,Musica 03908,Artista 199,latin,62,0.4076,0.7562,0.7812,0.0898,0.354,0.1345,0.0511,0.6597,94.54,251759
trk_03909,Musica 03909,Artista 078,sertanejo,58,0.4209,0.4581,-0.3203,0.0329,0.6738,0.065,0.0652,0.5711,72.32,122921
trk_03910,Musica 03910,Artista 199,latin,60,0.741,0.7396,-3.452,0.1034,0.2469,0.0024,0.1607,0.1787,119.94,263336
trk_03911,Musica 03911,Artista 018,electronic,52,0.5514,0.7287,-0.5519,0.0756,0.5164,0.0191,0.4164,0.7491,63.96,210239
trk_03912,Musica 03912,Artista 228,electronic,64,0.974,0.3973,-6.8666,0.3151,0.0726,0.0455,0.0353,0.5739,153.49,168145
trk_03913,Musica 03913,Artista 100,latin,83,0.8943,0.6716,-3.8383,0.0964,0.2834,0.0171,0.1992,0.6123,106.64,231679
trk_03914,Musica 03914,Artista 210,hip-hop,86,0.6446,0.766,-1.3086,0.0832,0.2884,0.0906,0.0964,0.7862,105.48,176704
trk_03915,Musica 03915,Artista 181,hip-hop,73,0.6571,0.6827,1.0,0.0775,0.2324,0.2666,0.1213,0.3056,116.27,298802
trk_03916,Musica 03916,Artista 172,hip-hop,66,0.8819,0.5387,-3.0178,0.0443,0.2312,0.0011,0.0923,0.2425,140.03,244354
trk_03917,Musica 03917,Artista 181,electronic,65,0.7513,0.5355,-5.4133,0.0643,0.4206,0.1861,0.2856,0.4058,106.42,157224
trk_03918,Musica 03918,Artista 004,sertanejo,53,0.6381,0.4448,-5.9108,0.1021,0.4551,0.0014,0.1396,0.3819,58.61,219910
trk_03919,Musica 03919,Artista 050,funk,74,0.4732,0.5632,-0.5834,0.1221,0.521,0.0046,0.0963,0.6134,97.41,82080
trk_03920,Musica 03920,Artista 125,electronic,78,0.8033,0.5951,-5.4559,0.1423,0.1987,0.0648,0.5381,0.1874,137.12,185875
trk_03921,Musica 03921,Artista 165,rock,47,0.2819,0.7456,-3.512,0.0784,0.1574,0.0336,0.0286,0.1013,88.7,275368
trk_03922,Musica 03922,Artista 173,latin,64,0.6077,0.5409,-6.513,0.0824,0.0407,0.514,0.2432,0.6617,107.65,291734
trk_03923,Musica 03923,Artista 139,hip-hop,75,0.9312,0.533,-4.6566,0.3397,0.5677,0.2121,0.1524,0.3604,120.67,187498
trk_03924,Musica 03924,Artista 247,r&b,52,0.5512,0.4062,-8.0796,0.1293,0.4449,0.1643,0.2796,0.6868,98.81,218684
trk_03925,Musica 03925,Artista 162,rock,63,0.8879,0.557,-3.6497,0.0574,0.1393,0.0792,0.1479,0.1104,129.9,224712
trk_03926,Musica 03926,Artista 031,sertanejo,99,0.837,0.6492,-7.0645,0.0589,0.1322,0.0137,0.1204,0.9013,101.71,268087
trk_03927,Musica 03927,Artista 034,sertanejo,52,0.5675,0.4735,-5.8258,0.0424,0.5089,0.0391,0.1658,0.5051,162.72,166840
trk_03928,Musica 03928,Artista 235,latin,59,0.6219,0.8163,-3.4845,0.0134,0.2765,0.2192,0.1448,0.386,146.72,277343
trk_03929,Musica 03929,Artista 164,pop,69,0.4253,0.4364,-6.2142,0.1058,0.2965,0.3383,0.2641,0.7094,118.55,231293
trk_03930,Musica 03930,Artista 018,r&b,55,0.6628,0.7858,-5.1609,0.2278,0.3339,0.0782,0.1218,0.5775,160.05,229373
trk_03931,Musica 03931,Artista 113,sertanejo,88,0.9034,0.9837,-3.9326,0.1487,0.4802,0.043,0.0878,0.6334,127.39,231766
trk_03932,Musica 03932,Artista 116,sertanejo,66,0.754,0.5886,-4.9916,0.3047,0.2545,0.1535,0.4343,0.2172,128.68,216184
trk_03933,Musica 03933,Artista 179,electronic,82,0.6467,0.8192,-6.8999,0.0768,0.1199,0.0265,0.1753,0.4279,135.38,273713
trk_03934,Musica 03934,Artista 135,pop,76,0.6314,0.6231,-7.6359,0.0665,0.2315,0.0948,0.4483,0.5728,126.85,169538
trk_03935,Musica 03935,Artista 230,electronic,53,0.3936,0.5514,-2.5678,0.0482,0.3395,0.0135,0.1812,0.2886,138.77,161499
trk_03936,Musica 03936,Artista 125,rock,71,0.7466,0.7194,-3.5791,0.0222,0.1849,0.0326,0.2381,0.5068,127.79,192012
trk_03937,Musica 03937,Artista 116,hip-hop,76,0.6981,0.7425,-4.8444,0.1886,0.2738,0.1147,0.54,0.3962,129.69,320633
trk_03938,Musica 03938,Artista 102,funk,87,0.7894,0.7516,-2.5444,0.3235,0.3095,0.0138,0.411,0.3281,166.98,290716
trk_03939,Musica 03939,Artista 127,electronic,51,0.4804,0.7528,-3.4663,0.0658,0.3843,0.0009,0.1275,0.7672,160.68,181720
trk_03940,Musica 03940,Artista 196,pop,68,0.352,0.7348,-2.5015,0.0217,0.6563,0.0781,0.0549,0.2501,90.64,203416
trk_03941,Musica 03941,Artista 202,pop,72,0.5307,0.5641,-5.6216,0.0357,0.2738,0.0091,0.4894,0.1933,119.68,185692
trk_03942,Musica 03942,Artista 023,rock,70,0.4892,0.5495,-4.9046,0.0867,0.0996,0.0669,0.3568,0.1929,117.09,231611
trk_03943,Musica 03943,Artista 176,rock,44,0.2868,0.7096,-4.7545,0.1655,0.6683,0.1639,0.0996,0.6405,73.13,196413
trk_03944,Musica 03944,Artista 166,sertanejo,50,0.5748,0.7268,-4.3203,0.3998,0.1027,0.0426,0.0892,0.335,164.88,186911
trk_03945,Musica 03945,Artista 226,pop,63,0.4137,0.4024,-5.7183,0.593,0.4828,0.0678,0.2977,0.1829,95.96,202231
trk_03946,Musica 03946,Artista 118,latin,89,0.8929,0.5934,-5.8309,0.0012,0.263,0.0991,0.133,0.3972,144.09,226111
trk_03947,Musica 03947,Artista 052,rock,55,0.4357,0.6677,-7.5626,0.157,0.4291,0.0268,0.2684,0.3636,81.27,285297
trk_03948,Musica 03948,Artista 161,pop,46,0.6608,0.5675,-5.5098,0.0539,0.7174,0.0163,0.0317,0.348,114.17,193058
trk_03949,Musica 03949,Artista 218,latin,77,0.7907,0.7423,-2.5053,0.0107,0.2058,0.02,0.1352,0.554,112.14,225480
trk_03950,Musica 03950,Artista 093,rock,72,0.542,0.8426,-2.4107,0.1048,0.2131,0.0975,0.0385,0.8513,141.81,265346
trk_03951,Musica 03951,Artista 077,hip-hop,70,0.4012,0.9159,-2.5621,0.0493,0.2404,0.1156,0.3841,0.1421,123.92,172249
trk_03952,Musica 03952,Artista 213,dance,62,0.7881,0.6269,-3.2056,0.132,0.7334,0.0886,0.1561,0.4508,142.39,224255
trk_03953,Musica 03953,Artista 140,r&b,53,0.6981,0.3738,-10.8864,0.2199,0.3415,0.0308,0.0987,0.1922,124.42,251932
trk_03954,Musica 03954,Artista 105,funk,63,0.4662,0.179,-5.3822,0.1725,0.1172,0.0888,0.2679,0.8715,105.73,248127
trk_03955,Musica 03955,Artista 054,pop,53,0.3599,0.3522,-6.2533,0.0683,0.2782,0.0097,0.1468,0.2859,99.15,293008
trk_03956,Musica 03956,Artista 056,sertanejo,36,0.3959,0.3368,-9.1017,0.0213,0.2216,0.0396,0.1111,0.2525,141.74,242322
trk_03957,Musica 03957,Artista 003,dance,49,0.5841,0.4172,-9.2593,0.3145,0.1163,0.0555,0.1034,0.4525,94.78,217901
trk_03958,Musica 03958,Artista 070,r&b,65,0.7357,0.6902,-8.7637,0.2115,0.6525,0.0902,0.1334,0.3355,116.94,237052
trk_03959,Musica 03959,Artista 086,pop,52,0.4551,0.4222,0.213,0.1694,0.4798,0.0365,0.2749,0.3772,90.11,204769
trk_03960,Musica 03960,Artista 194,hip-hop,95,0.9388,0.7161,0.3281,0.0116,0.0446,0.0406,0.175,0.6232,122.59,276118
trk_03961,Musica 03961,Artista 133,hip-hop,76,0.652,0.8931,-3.1295,0.1396,0.2688,0.1661,0.1339,0.578,134.39,210846
trk_03962,Musica 03962,Artista 067,pop,78,0.5009,0.8166,-1.307,0.1602,0.1969,0.4036,0.1569,0.4758,115.2,206289
trk_03963,Musica 03963,Artista 134,funk,52,0.5361,0.6068,-5.5883,0.045,0.1293,0.3356,0.3081,0.5453,71.73,176285
trk_03964,Musica 03964,Artista 164,rock,76,0.6566,0.4184,-9.1809,0.0878,0.1714,0.0293,0.0255,0.2748,141.37,191945
trk_03965,Musica 03965,Artista 021,hip-hop,61,0.5448,0.364,-7.6998,0.1239,0.0365,0.0144,0.151,0.5033,109.36,244048
trk_03966,Musica 03966,Artista 205,pop,55,0.1869,0.6627,-7.4826,0.144,0.1799,0.2455,0.3207,0.3257,170.66,147860
trk_03967,Musica 03967,Artista 169,electronic,63,0.4851,0.5882,-6.5028,0.1104,0.1087,0.0428,0.4445,0.6401,132.41,194215
trk_03968,Musica 03968,Artista 080,pop,76,0.4688,0.823,-5.5921,0.2448,0.2142,0.0951,0.0755,0.9304,145.02,194700
trk_03969,Musica 03969,Artista 144,electronic,50,0.703,0.5388,-6.0892,0.1751,0.1883,0.1126,0.0374,0.4127,67.49,247465
trk_03970,Musica 03970,Artista 233,pop,56,0.5418,0.664,-2.8831,0.0918,0.3733,0.0243,0.1938,0.5118,105.15,260209
trk_03971,Musica 03971,Artista 142,dance,64,0.388,0.4921,-9.7904,0.064,0.555,0.0328,0.0184,0.2589,136.77,291934
trk_03972,Musica 03972,Artista 165,pop,64,0.5314,0.7439,-13.5135,0.1041,0.2183,0.1268,0.2584,0.5197,120.17,178451
trk_03973,Musica 03973,Artista 131,electronic,44,0.4076,0.755,-1.6658,0.0979,0.2233,0.0028,0.1161,0.9049,79.9,255871
trk_03974,Musica 03974,Artista 226,rock,38,0.7367,0.3791,-8.1318,0.1488,0.5743,0.0107,0.5859,0.3097,90.77,228742
trk_03975,Musica 03975,Artista 136,pop,62,0.4807,0.7301,-4.5342,0.4006,0.389,0.0676,0.1105,0.6994,122.1,211720
trk_03976,Musica 03976,Artista 201,rock,65,0.4664,0.5627,-11.1361,0.25,0.4045,0.215,0.1603,0.6831,118.08,252975
trk_03977,Musica 03977,Artista 014,pop,69,0.8153,0.7712,-6.14,0.064,0.567,0.0187,0.4592,0.3152,68.71,145898
trk_03978,Musica 03978,Artista 220,pop,58,0.6257,0.2308,-2.9665,0.1375,0.3714,0.1267,0.0606,0.8269,162.21,187537
trk_03979,Musica 03979,Artista 225,electronic,81,0.6689,0.5392,-5.7018,0.006,0.1,0.2408,0.1768,0.9021,120.81,158547
trk_03980,Musica 03980,Artista 231,funk,61,0.7252,0.5092,-7.6167,0.0119,0.7059,0.0918,0.3479,0.4047,144.4,282793
trk_03981,Musica 03981,Artista 031,pop,70,0.2441,0.5311,-3.9602,0.2636,0.4271,0.171,0.1712,0.7391,154.01,260663
trk_03982,Musica 03982,Artista 065,electronic,71,0.8458,0.5199,-1.0174,0.1907,0.3447,0.3318,0.1059,0.4055,102.93,159232
trk_03983,Musica 03983,Artista 245,sertanejo,65,0.8511,0.2803,-9.2261,0.0234,0.6932,0.0699,0.2278,0.346,124.84,145218
trk_03984,Musica 03984,Artista 003,rock,80,0.804,0.9058,-0.771,0.2812,0.3333,0.0515,0.0625,0.2379,108.58,246131
trk_03985,Musica 03985,Artista 084,hip-hop,57,0.6683,0.6398,-9.8378,0.4708,0.1937,0.1964,0.0827,0.4708,142.07,170044
trk_03986,Musica 03986,Artista 012,pop,79,0.5479,0.7586,1.0,0.0393,0.0927,0.0776,0.071,0.106,143.26,249560
trk_03987,Musica 03987,Artista 229,rock,68,0.7837,0.6419,-5.0532,0.0505,0.2109,0.1701,0.3332,0.4604,102.67,308098
trk_03988,Musica 03988,Artista 104,electronic,82,0.7074,0.734,-5.5663,0.0008,0.1812,0.0473,0.1321,0.2804,102.04,170205
trk_03989,Musica 03989,Artista 096,dance,58,0.5869,0.8018,-5.166,0.2712,0.4142,0.0376,0.1317,0.6389,95.31,246385
trk_03990,Musica 03990,Artista 199,dance,67,0.7686,0.8725,-3.9095,0.053,0.486,0.2419,0.2984,0.11,136.48,202887
trk_03991,Musica 03991,Artista 028,dance,79,0.592,0.7321,-2.9493,0.0115,0.0735,0.1284,0.1368,0.6227,110.88,297627
trk_03992,Musica 03992,Artista 078,hip-hop,74,0.618,0.7351,-5.0153,0.0072,0.1446,0.0752,0.0589,0.7483,89.35,134480
trk_03993,Musica 03993,Artista 116,pop,90,0.8971,0.5336,-0.197,0.0499,0.1198,0.0164,0.2086,0.516,131.86,146126
trk_03994,Musica 03994,Artista 019,hip-hop,54,0.7479,0.6307,-1.4146,0.0082,0.4685,0.3259,0.2858,0.0954,90.45,224186
trk_03995,Musica 03995,Artista 091,rock,44,0.463,0.7269,-6.0546,0.1927,0.147,0.2164,0.171,0.8005,97.04,289194
trk_03996,Musica 03996,Artista 013,pop,71,0.403,0.3948,-8.8381,0.0898,0.4166,0.2806,0.0373,0.7116,114.63,201265
trk_03997,Musica 03997,Artista 100,pop,49,0.7878,0.2698,-6.4917,0.5723,0.3099,0.0296,0.129,0.3649,126.0,174747
trk_03998,Musica 03998,Artista 188,electronic,32,0.4335,0.1839,-6.2146,0.2001,0.4363,0.1857,0.0725,0.2905,126.74,125778
trk_03999,Musica 03999,Artista 156,hip-hop,63,0.8281,0.4915,-7.0555,0.2225,0.2321,0.0659,0.1133,0.3567,131.86,238025
trk_04000,Musica 04000,Artista 107,rock,64,0.5653,0.7847,-4.6536,0.2714,0.2186,0.1888,0.116,0.6259,94.7,143535
trk_04001,Musica 04001,Artista 228,funk,69,0.3144,0.5193,-3.7985,0.0224,0.3325,0.1087,0.2341,0.4877,143.86,326887
trk_04002,Musica 04002,Artista 053,hip-hop,79,0.7115,0.6817,-1.2232,0.2808,0.3408,0.2892,0.2059,0.5374,117.39,221851
trk_04003,Musica 04003,Artista 234,latin,52,0.6834,0.6082,-7.7216,0.066,0.3837,0.0596,0.4869,0.6245,139.01,218177
trk_04004,Musica 04004,Artista 139,rock,52,0.6173,0.546,-12.0867,0.1867,0.1454,0.0548,0.506,0.3976,108.59,199249
trk_04005,Musica 04005,Artista 124,sertanejo,53,0.8078,0.6044,-6.4606,0.2668,0.1239,0.2284,0.4055,0.3723,76.15,170377
trk_04006,Musica 04006,Artista 071,rock,46,0.2329,0.5582,-11.2569,0.067,0.7114,0.0583,0.1155,0.4328,158.88,203994
trk_04007,Musica 04007,Artista 160,electronic,62,0.7258,0.3729,-9.6127,0.1241,0.5495,0.0098,0.0994,0.5382,87.81,240345
trk_04008,Musica 04008,Artista 237,pop,55,0.7119,0.8987,-12.137,0.039,0.5001,0.1033,0.4869,0.8516,100.27,264460
trk_04009,Musica 04009,Artista 084,pop,73,0.6726,0.4517,-1.4046,0.1998,0.0964,0.0921,0.5709,0.4129,142.81,214118
trk_04010,Musica 04010,Artista 176,sertanejo,56,0.6783,0.5101,-11.8087,0.2694,0.4581,0.0307,0.148,0.141,142.94,206503
trk_04011,Musica 04011,Artista 092,rock,50,0.5845,0.8189,1.0,0.1065,0.5004,0.1282,0.1489,0.106,134.96,221422
trk_04012,Musica 04012,Artista 029,pop,69,0.4533,0.5585,-11.3224,0.0677,0.109,0.0241,0.0528,0.6808,62.59,175550
trk_04013,Musica 04013,Artista 039,r&b,67,0.4117,0.76,-1.5058,0.0502,0.2458,0.0181,0.2062,0.6139,103.24,303136
trk_04014,Musica 04014,Artista 074,pop,67,0.7497,0.432,-7.4603,0.1022,0.636,0.2449,0.0346,0.5881,112.47,183746
trk_04015,Musica 04015,Artista 173,sertanejo,73,0.5116,0.8159,-1.4388,0.1721,0.5471,0.1507,0.2893,0.5491,100.45,177718
trk_04016,Musica 04016,Artista 145,sertanejo,75,0.3859,0.5161,-3.2097,0.1026,0.0787,0.0023,0.2837,0.2426,96.94,244769
trk_04017,Musica 04017,Artista 213,rock,54,0.3191,0.5687,-8.957,0.0968,0.1482,0.2715,0.0692,0.5747,147.99,193966
trk_04018,Musica 04018,Artista 093,electronic,64,0.4337,0.4718,-0.5353,0.028,0.6594,0.0883,0.1125,0.8903,145.94,294937
trk_04019,Musica 04019,Artista 006,pop,71,0.9199,0.4782,-10.3913,0.225,0.3414,0.0083,0.1448,0.5462,99.24,238977
trk_04020,Musica 04020,Artista 056,funk,54,0.6939,0.3332,-7.6654,0.0171,0.1078,0.0013,0.1437,0.4932,123.84,165473
trk_04021,Musica 04021,Artista 117,rock,49,0.726,0.6559,0.9439,0.2082,0.5075,0.0155,0.4439,0.4027,90.22,266426
trk_04022,Musica 04022,Artista 052,rock,65,0.8084,0.8881,-2.6485,0.3024,0.2128,0.0234,0.3401,0.2303,152.0,213154
trk_04023,Musica 04023,Artista 062,hip-hop,72,0.7893,0.8405,-4.7537,0.1123,0.1718,0.045,0.1013,0.4889,99.54,289692
trk_04024,Musica 04024,Artista 233,r&b,53,0.3991,0.8816,-3.8716,0.1743,0.2303,0.0243,0.3701,0.5259,97.66,177111
trk_04025,Musica 04025,Artista 215,indie,58,0.4492,0.5635,-4.7148,0.0287,0.4983,0.077,0.1116,0.22,162.22,230493
trk_04026,Musica 04026,Artista 106,r&b,63,0.6216,0.3331,-3.1608,0.1165,0.021,0.1094,0.2617,0.5551,134.59,258117
trk_04027,Musica 04027,Artista 131,funk,50,0.5022,0.5929,-3.45,0.0986,0.6755,0.113,0.3129,0.6115,75.04,163493
trk_04028,Musica 04028,Artista 050,funk,53,0.4886,0.3246,-7.8929,0.0493,0.533,0.0012,0.3545,0.6438,111.35,297198
trk_04029,Musica 04029,Artista 067,electronic,67,0.3892,0.6082,-3.3305,0.0355,0.3327,0.0779,0.2057,0.3721,115.09,217472
trk_04030,Musica 04030,Artista 215,r&b,54,0.7733,0.5895,-11.9603,0.211,0.189,0.0957,0.4878,0.5053,72.28,232026
trk_04031,Musica 04031,Artista 183,electronic,76,0.7201,0.3907,-4.5921,0.0531,0.0604,0.0606,0.1413,0.3812,78.23,94556
trk_04032,Musica 04032,Artista 122,hip-hop,50,0.3854,0.441,-7.6291,0.1187,0.0669,0.0438,0.1282,0.4829,115.86,158440
trk_04033,Musica 04033,Artista 078,funk,95,0.6969,0.6739,-5.8283,0.0154,0.0288,0.0277,0.1582,0.8221,145.79,165770
trk_04034,Musica 04034,Artista 197,sertanejo,52,0.5519,0.5508,-3.9244,0.0989,0.7263,0.0084,0.0584,0.6823,153.3,281525
trk_04035,Musica 04035,Artista 247,pop,62,0.7193,0.6823,-2.1872,0.0233,0.6114,0.2256,0.2136,0.5598,173.99,117996
trk_04036,Musica 04036,Artista 028,hip-hop,82,0.953,0.8063,-7.952,0.2161,0.2979,0.0405,0.0827,0.5302,126.84,170922
trk_04037,Musica 04037,Artista 067,hip-hop,59,0.4324,0.4806,-5.5547,0.018,0.3645,0.0408,0.0722,0.3015,112.91,220106
trk_04038,Musica 04038,Artista 159,latin,76,0.802,0.3002,-11.2325,0.0125,0.2311,0.0195,0.1337,0.6654,135.16,240683
trk_04039,Musica 04039,Artista 057,hip-hop,62,0.5728,0.2088,-6.0598,0.1708,0.125,0.1269,0.3012,0.2104,129.6,258298
trk_04040,Musica 04040,Artista 243,latin,37,0.5594,0.2783,-11.5397,0.0323,0.4495,0.1486,0.1299,0.3624,99.69,236138
trk_04041,Musica 04041,Artista 044,electronic,59,0.5206,0.8779,-7.2934,0.2029,0.0832,0.0219,0.0244,0.9107,129.38,188932
trk_04042,Musica 04042,Artista 081,indie,77,0.6582,0.7156,-2.0477,0.26,0.0623,0.1296,0.3228,0.2183,125.14,161444
trk_04043,Musica 04043,Artista 201,pop,67,0.5527,0.4135,-6.8991,0.0073,0.3398,0.1406,0.0797,0.2502,167.68,297130
trk_04044,Musica 04044,Artista 137,r&b,55,0.6487,0.8813,-3.5919,0.0464,0.3226,0.1444,0.1197,0.4451,110.19,255169
trk_04045,Musica 04045,Artista 005,electronic,53,0.4454,0.3673,-8.9468,0.2586,0.0695,0.0198,0.2675,0.6728,116.84,210690
trk_04046,Musica 04046,Artista 227,rock,65,0.9418,0.263,-4.7556,0.0817,0.2285,0.0743,0.0469,0.5233,87.87,180387
trk_04047,Musica 04047,Artista 088,rock,43,0.8055,0.6736,-9.2676,0.1205,0.722,0.0363,0.0699,0.261,76.34,210807
trk_04048,Musica 04048,Artista 191,rock,58,0.7206,0.587,-6.0865,0.2512,0.1665,0.1339,0.07,0.3192,114.61,200876
trk_04049,Musica 04049,Artista 022,hip-hop,70,0.7517,0.6954,-5.7448,0.0307,0.3998,0.0137,0.0399,0.5008,159.34,196102
trk_04050,Musica 04050,Artista 054,funk,44,0.5691,0.4544,-5.2555,0.0614,0.7625,0.4999,0.071,0.7664,112.49,175595
trk_04051,Musica 04051,Artista 079,r&b,79,0.9651,0.6772,-4.951,0.1965,0.2489,0.047,0.0181,0.1588,117.68,265342
trk_04052,Musica 04052,Artista 139,funk,90,0.7323,0.5207,-5.6915,0.1345,0.0144,0.1338,0.03,0.1889,141.37,186418
trk_04053,Musica 04053,Artista 091,sertanejo,54,0.4946,0.295,-10.3945,0.0395,0.2526,0.325,0.1498,0.8775,147.86,194421
trk_04054,Musica 04054,Artista 227,electronic,43,0.6063,0.5255,-11.2085,0.043,0.1477,0.1208,0.3514,0.5266,109.28,264505
trk_04055,Musica 04055,Artista 066,latin,79,0.9178,0.8217,-4.4686,0.1009,0.6891,0.0356,0.1546,0.4386,128.73,231644
trk_04056,Musica 04056,Artista 211,latin,50,0.4263,0.2683,-7.1603,0.1304,0.5573,0.0637,0.2346,0.8826,113.16,293148
trk_04057,Musica 04057,Artista 128,rock,8,0.2674,0.0764,-10.7895,0.0545,0.7794,0.0357,0.4827,0.2764,92.08,123060
trk_04058,Musica 04058,Artista 170,dance,28,0.6018,0.4181,-12.8967,0.1138,0.5059,0.2887,0.3117,0.7095,88.64,212113
trk_04059,Musica 04059,Artista 031,hip-hop,82,0.8645,0.334,-1.7146,0.1223,0.2617,0.0478,0.0393,0.3343,139.77,216655
trk_04060,Musica 04060,Artista 066,indie,59,0.8669,0.7825,-3.4121,0.2413,0.3207,0.2751,0.2133,0.3,144.52,241055
trk_04061,Musica 04061,Artista 166,dance,57,0.8022,0.2524,-4.8626,0.1726,0.2395,0.0999,0.3002,0.6589,80.57,206461
trk_04062,Musica 04062,Artista 049,funk,58,0.4518,0.4267,-6.3654,0.1404,0.6048,0.0364,0.055,0.7411,131.99,228226
trk_04063,Musica 04063,Artista 015,pop,78,0.4807,0.8192,-10.3181,0.0364,0.1047,0.2149,0.1783,0.9427,153.33,258715
trk_04064,Musica 04064,Artista 066,sertanejo,62,0.5039,0.8123,-8.2818,0.3156,0.4371,0.0503,0.1843,0.6325,143.34,177741
trk_04065,Musica 04065,Artista 152,pop,59,0.7781,0.5071,-4.6051,0.0134,0.5754,0.0595,0.0962,0.1734,102.48,258985
trk_04066,Musica 04066,Artista 200,indie,61,0.6516,0.4945,-2.1847,0.2074,0.539,0.018,0.1531,0.8879,127.98,181030
trk_04067,Musica 04067,Artista 093,rock,36,0.2255,0.4308,-7.1273,0.0108,0.3963,0.1446,0.3184,0.3324,125.29,222426
trk_04068,Musica 04068,Artista 087,funk,98,0.6781,0.8522,-1.5837,0.1272,0.1758,0.001,0.0897,0.4457,100.59,128831
trk_04069,Musica 04069,Artista 032,r&b,65,0.8598,0.7054,-12.7298,0.1607,0.4359,0.0596,0.1044,0.3205,156.27,144773
trk_04070,Musica 04070,Artista 168,rock,82,0.9487,0.5862,-10.5226,0.106,0.1,0.1109,0.1617,0.5386,134.79,179228
trk_04071,Musica 04071,Artista 130,hip-hop,57,0.5354,0.8248,-3.6656,0.1649,0.4225,0.2117,0.0548,0.1078,177.52,142792
trk_04072,Musica 04072,Artista 119,funk,71,0.4065,0.7743,-3.3026,0.0979,0.1795,0.0269,0.0836,0.3793,98.52,201989
trk_04073,Musica 04073,Artista 148,hip-hop,76,0.5319,0.4388,-8.0042,0.0118,0.087,0.0454,0.1348,0.7258,124.96,272444
trk_04074,Musica 04074,Artista 031,pop,96,0.5424,0.9693,0.9837,0.0499,0.1162,0.0223,0.1046,0.5643,150.0,205408
trk_04075,Musica 04075,Artista 216,pop,53,0.9429,0.4643,-10.8551,0.1266,0.0982,0.0964,0.138,0.1568,65.6,225524
trk_04076,Musica 04076,Artista 026,hip-hop,73,0.4422,0.6024,-5.2074,0.0657,0.1538,0.0011,0.0643,0.1466,128.56,318527
trk_04077,Musica 04077,Artista 153,funk,62,0.8777,0.5747,-6.0594,0.2686,0.5999,0.0848,0.1294,0.4711,71.76,227408
trk_04078,Musica 04078,Artista 174,sertanejo,95,0.5299,0.8037,-5.8303,0.0191,0.3442,0.0727,0.0529,0.5383,75.7,217680
trk_04079,Musica 04079,Artista 245,pop,63,0.6585,0.4423,-4.1947,0.0929,0.4304,0.0948,0.0442,0.5124,109.58,164896
trk_04080,Musica 04080,Artista 140,electronic,86,0.6611,0.8732,-4.68,0.0931,0.0075,0.0136,0.353,0.4225,145.47,229987
trk_04081,Musica 04081,Artista 243,hip-hop,50,0.9963,0.1902,-15.8603,0.271,0.1257,0.2938,0.1674,0.5548,111.5,259481
trk_04082,Musica 04082,Artista 216,rock,69,0.7493,0.6597,-5.0604,0.0149,0.2345,0.1544,0.384,0.6565,96.98,180987
trk_04083,Musica 04083,Artista 241,funk,56,0.3571,0.7399,-2.61,0.1475,0.3588,0.2411,0.2061,0.5952,129.66,228007
trk_04084,Musica 04084,Artista 237,hip-hop,92,0.6958,0.7314,-9.3359,0.1149,0.2158,0.0294,0.3974,0.2673,136.89,150238
trk_04085,Musica 04085,Artista 162,sertanejo,80,0.5748,0.5312,-3.1806,0.2333,0.2052,0.019,0.1293,0.8233,133.6,233517
trk_04086,Musica 04086,Artista 074,r&b,47,0.5411,0.5235,-6.0301,0.112,0.2105,0.031,0.298,0.7221,77.59,197819
trk_04087,Musica 04087,Artista 210,sertanejo,67,0.5236,0.5341,-10.2209,0.044,0.0947,0.059,0.2483,0.3689,129.97,239110
trk_04088,Musica 04088,Artista 109,sertanejo,77,0.657,0.7546,-3.8916,0.0304,0.2438,0.0184,0.0145,0.4111,148.07,114635
trk_04089,Musica 04089,Artista 206,pop,80,0.8568,0.7224,-8.9672,0.0938,0.5534,0.083,0.2646,0.6491,123.17,213191
